HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 19/12/2018 23:59:37, 128411, 44.3, 66.5, 13.6, 767.8, 273, 60.4, 1, 0.1, 232.9, 170.2, 24921.3, 244.1, 10, 224.6, 114.3, 10.9
1, 20/12/2018 00:19:38, 128412, 48.1, 84, 14.1, 3999.2, 261.9, 57.8, 1, 9.1, 341.5, 215, 27090.4, 204.3, 14.9, 290.5, 124.5, 17.1
1, 20/12/2018 00:39:37, 128413, 53.7, 91.1, 14.2, 9755.8, 238.2, 49.7, 1.2, 20.5, 326.4, 233.1, 20218.1, 53, 21.7, 347.7, 107.6, 8.9
1, 20/12/2018 00:59:37, 128414, 34, 74.6, 10, 1771.8, 187.2, 42.4, 0.8, 0.7, 384.8, 191, 18999.2, 616, 10.4, 199.5, 90, 9.6
1, 20/12/2018 01:20:37, 128415, 47.7, 94.1, 13.7, 2654.3, 221.6, 36.7, 1, 1, 314.1, 240.9, 25568.1, 447.2, 22.6, 389.7, 76, 20.7
1, 20/12/2018 01:39:37, 128416, 37.6, 69.4, 11.6, 3443.7, 162, 32.3, 0.9, 0, 224.9, 177.7, 24424.6, 520.1, 16.3, 302.1, 75.6, 26.2
1, 20/12/2018 01:59:37, 128417, 30.3, 61.8, 9.6, 559.1, 185.6, 40.1, 0.8, 0, 254.5, 158.3, 19629.4, 536.1, 13.9, 229.8, 82.1, 18.2
1, 20/12/2018 02:19:37, 128418, 42.7, 66.7, 11.7, 4867.2, 151.1, 33.4, 0.8, 5.8, 239.4, 170.8, 31780.9, 652.4, 17.9, 288.2, 84.4, 12.9
1, 20/12/2018 02:39:37, 128419, 67.4, 95.2, 15.1, 4903.7, 123.1, 21.7, 2.2, 8.5, 299.5, 243.8, 32899.9, 322.5, 23.2, 391.1, 82, 11.2
1, 20/12/2018 02:59:37, 128420, 63.7, 102.4, 14.2, 5975.1, 139, 19.1, 1.1, 9.3, 317.9, 262.1, 29370.6, 99.1, 24.3, 445.3, 40.4, 16.9
1, 20/12/2018 03:19:37, 128421, 38.2, 84.1, 9.8, 1870.1, 112.5, 18.7, 0.7, 2.4, 330.6, 215.3, 25604.2, 53.4, 17.5, 310.7, 41.9, 35.7
1, 20/12/2018 03:39:36, 128422, 52.1, 87.5, 12.2, 3307.9, 175.6, 24.9, 1.5, 0.2, 325, 224, 33572.3, 96.6, 19, 322.6, 38.4, 34.8
1, 20/12/2018 03:59:36, 128423, 33.6, 59.4, 9.7, 866.8, 222, 32.1, 0.7, 0.1, 202.5, 152.2, 49566.9, 3614.2, 12.1, 229.9, 52, 9.3
1, 20/12/2018 04:19:36, 128424, 36.3, 50, 10.3, 538, 458.1, 36.1, 0.8, 0, 182.3, 128.1, 39517.9, 4763.2, 10.4, 211, 47.2, 7.1
1, 20/12/2018 04:39:36, 128425, 22.6, 33.1, 6.8, 251.2, 470.8, 30.3, 0.6, 0, 131.8, 84.7, 38506.3, 4990.5, 8, 172.6, 26.7, 6.3
