INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 129275, 01/01/2019 00:00:11, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 697, 0, 0, 0, 0
1, 129276, 01/01/2019 00:20:19, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 589, 1, 0, 0, 0
1, 129277, 01/01/2019 00:40:10, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 642, 2, 0, 0, 0
1, 129278, 01/01/2019 01:00:24, ADW_UNLOAD_GROUP, 6, 8.7, 555.9, 1.8, 0, 0, 33, 308, 1637, 2342, 0.9, 4358.9, 1078.5
1, 129279, 01/01/2019 01:20:06, ADW_UNLOAD_GROUP, 1.1, 3.4, 245.8, 1.7, 0, 0, 6, 40, 351, 395, 0.6, 122.5, 1341.3
1, 129280, 01/01/2019 01:40:03, ADW_UNLOAD_GROUP, 0.6, 4.6, 238.8, 3.8, 0, 0, 0, 0, 622, 272, 0.2, 45, 406.4
1, 129281, 01/01/2019 02:00:05, ADW_UNLOAD_GROUP, 0.6, 3.1, 234.2, 2.3, 0, 0, 0, 0, 754, 369, 0.2, 43.8, 380.3
1, 129282, 01/01/2019 02:20:13, ADW_UNLOAD_GROUP, 10.4, 16.6, 3792.4, 4.5, 0, 0, 28, 280, 1662, 11474, 1.7, 2770.3, 2749
1, 129283, 01/01/2019 02:40:26, ADW_UNLOAD_GROUP, 36.9, 43.3, 25144.6, 5, 0, 0, 44, 464, 1707, 58483, 1.4, 4516.5, 1955.6
1, 129284, 01/01/2019 03:00:30, ADW_UNLOAD_GROUP, 28, 35.3, 13877.7, 4.6, 0, 0, 20, 237, 853, 24185, 2.7, 2922.3, 4477.7
1, 129285, 01/01/2019 03:20:04, ADW_UNLOAD_GROUP, 11.1, 33, 10197.3, 19, 0, 0, 13, 260, 219, 14602, 2.9, 2005.4, 1145.2
1, 129286, 01/01/2019 03:40:12, ADW_UNLOAD_GROUP, 4.8, 6.9, 5959.8, 1.1, 0, 0, 18, 144, 461, 1535, 1, 1463.4, 1294.7
1, 129287, 01/01/2019 04:00:19, ADW_UNLOAD_GROUP, 1.1, 2.6, 2237.3, 0.8, 0, 0, 1, 4, 303, 317, 0.7, 22.9, 1106.5
1, 129288, 01/01/2019 04:20:31, ADW_UNLOAD_GROUP, 1.3, 2, 3612.7, 0.6, 0, 0, 5, 80, 303, 389, 0.1, 33.8, 180
1, 129289, 01/01/2019 04:40:08, ADW_UNLOAD_GROUP, 1.9, 2, 4988.2, 0, 0, 0, 8, 72, 627, 529, 0.1, 192.3, 23.1
