HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 31/01/2019 00:00:03, 131435, 67.6, 67.6, 20.3, 901.2, 264.4, 42.5, 1.6, 0.1, 203.6, 172.9, 57886.7, 173.3, 7.9, 207.3, 157.6, 20.7
1, 31/01/2019 00:20:03, 131436, 58.7, 75.1, 18.2, 9076.8, 251.6, 44.7, 2.4, 4.9, 300.2, 192.2, 56423.4, 160, 10.7, 212.1, 150.6, 26.7
1, 31/01/2019 00:40:03, 131437, 68.4, 91.9, 21.7, 6159.7, 222.7, 27.8, 1.8, 18.3, 287, 235.2, 56880.3, 266.9, 22.1, 319.7, 148.6, 23.1
1, 31/01/2019 01:00:03, 131438, 69.8, 106.5, 21.1, 3660.8, 201, 24.8, 2, 8, 376.9, 272.8, 57644.7, 906.2, 26.5, 426.5, 125.9, 23.6
1, 31/01/2019 01:20:02, 131439, 67.3, 88.3, 20.2, 3020.5, 230.4, 32.6, 1.7, 4.9, 308.5, 225.9, 57557.2, 524.2, 21.5, 323, 131.7, 23.2
1, 31/01/2019 01:40:03, 131440, 63.5, 73.3, 19.5, 2619.6, 228.1, 29.3, 1.5, 1.5, 217.1, 187.7, 57596.1, 686, 20.2, 301.6, 133.8, 21.2
1, 31/01/2019 02:00:02, 131441, 55.8, 68.7, 16.5, 1411.9, 301.5, 46.4, 1.3, 0, 249.4, 175.8, 55829.8, 690, 15.1, 229, 150.3, 17.2
1, 31/01/2019 02:20:02, 131442, 69.3, 77.4, 18.7, 8067.4, 230.5, 39.3, 4.1, 0.9, 316, 198, 75438.4, 837.9, 17.8, 287.1, 145.7, 14.6
1, 31/01/2019 02:40:02, 131443, 86.8, 105.9, 19.8, 5299.9, 230.6, 38.6, 9.7, 4.8, 353.9, 271.1, 78842, 679.9, 20.7, 380.5, 107.3, 13.5
1, 31/01/2019 03:00:02, 131444, 78.2, 103.9, 17.6, 5644.6, 194.2, 30.8, 6.5, 18.9, 326.3, 265.9, 69177.9, 202, 17.1, 354.2, 101.8, 22
1, 31/01/2019 03:20:02, 131445, 57.3, 80.1, 14.7, 3985.5, 270.5, 34.1, 1.2, 13, 306.2, 205, 63679.4, 173.9, 12.4, 218.3, 101.1, 18.2
1, 31/01/2019 03:40:02, 131446, 59.9, 95.2, 15.7, 4117.1, 254.6, 36.4, 1.5, 6, 341.9, 243.6, 64304, 321, 11.3, 197.1, 119.5, 10
1, 31/01/2019 03:59:02, 131447, 42.7, 62.4, 13, 885.2, 261.1, 37.6, 1.1, 0.1, 255.2, 159.6, 71035.3, 3657.6, 6.3, 101.4, 115.9, 11.4
1, 31/01/2019 04:20:02, 131448, 44.9, 50.1, 12.4, 969.9, 483.4, 41.8, 1.1, 0, 215.7, 128.3, 68421.2, 179, 4.9, 61.1, 97.2, 11.4
1, 31/01/2019 04:40:02, 131449, 28.7, 67.5, 8.8, 566.6, 256.3, 38.6, 0.8, 0.1, 353.1, 172.9, 68592.5, 2126.9, 5.1, 89.6, 80.9, 40.3
1, 31/01/2019 05:00:02, 131450, 46.5, 92.7, 13.2, 3985.7, 416.3, 43.4, 1.2, 7.4, 367.8, 237.4, 70144.3, 5555.5, 9.2, 195.9, 96.5, 42
1, 31/01/2019 05:20:02, 131451, 44.4, 63.3, 13.3, 926.6, 402.1, 46.8, 1.2, 0.5, 275.9, 162.1, 66490.4, 3849.6, 3.1, 46.4, 115, 11.3
1, 31/01/2019 05:40:02, 131452, 43.4, 64.6, 12.9, 2975.8, 281.8, 51.4, 1.1, 4.1, 255.6, 165.3, 71056.9, 4391.6, 5.5, 80, 138.8, 16.5
1, 31/01/2019 06:00:02, 131453, 37.2, 83.9, 10.7, 1069.4, 228.9, 37.4, 1, 0, 306.3, 214.7, 48458.5, 3579.2, 5, 93.2, 91.2, 12.7
1, 31/01/2019 06:20:02, 131454, 39.5, 71.3, 11.6, 581.7, 298.2, 41.9, 1, 0, 319.2, 182.6, 49744.3, 192, 4.2, 59.1, 108.9, 14
1, 31/01/2019 06:40:02, 131455, 35.7, 52, 11.7, 289.8, 297.1, 47.7, 1.1, 0, 181.5, 133.1, 44120.8, 223, 1.7, 15.1, 128, 14.3
1, 31/01/2019 07:00:02, 131456, 46.3, 73.2, 13.9, 1933.7, 319.9, 50.2, 1.3, 0.3, 282.8, 187.4, 46022.4, 315.1, 4.6, 87.4, 125.2, 17.2
1, 31/01/2019 07:20:01, 131457, 42.1, 68.5, 13.4, 477.9, 327.4, 50.9, 1.2, 0, 287.6, 175.3, 45525, 166.8, 2.7, 33.7, 128.8, 15.5
1, 31/01/2019 07:40:01, 131458, 46.3, 58, 14.4, 166.5, 342.4, 60, 1.3, 0, 240.9, 148.5, 44142.6, 193.9, 1.7, 14.5, 145.5, 16.6
1, 31/01/2019 08:00:01, 131459, 66.5, 103.4, 17.1, 18414.1, 422, 67.5, 1.6, 0.2, 341.7, 264.8, 51262.7, 251.9, 8.3, 149.4, 130.5, 32.2
1, 31/01/2019 08:20:01, 131460, 62, 84.2, 17.4, 17251.1, 392.8, 72.4, 1.4, 0, 250.4, 215.5, 57140.3, 139, 5.4, 103.4, 148, 31.2
1, 31/01/2019 08:40:01, 131461, 63.6, 91.5, 17.2, 17077.1, 421.5, 77.3, 1.4, 0, 329.8, 234.3, 45869.1, 215.4, 3.5, 65.2, 153.4, 18.8
1, 31/01/2019 09:00:01, 131462, 69.9, 77.8, 18.4, 5191.5, 365, 67.9, 1.5, 0.1, 289.8, 199.1, 51207.2, 216.7, 4.6, 114.6, 174, 12.7
1, 31/01/2019 09:20:01, 131463, 64.4, 101, 16.7, 3003.6, 358.2, 67.1, 1.7, 0, 333.4, 258.6, 49776.2, 228.9, 5.1, 139.6, 146.9, 7
1, 31/01/2019 09:40:01, 131464, 64.2, 73.1, 18.2, 448.9, 394.7, 80.3, 1.5, 0, 298.1, 187.2, 45881.3, 201.1, 4.5, 93.9, 199.5, 9.6
1, 31/01/2019 10:00:01, 131465, 56.3, 77.2, 16.5, 470.1, 364.5, 73.1, 1.4, 0, 298, 197.5, 46204.1, 201.2, 5.5, 62.5, 182.8, 19.8
1, 31/01/2019 10:20:00, 131466, 64.3, 72.8, 17.9, 330.7, 401.6, 74.8, 1.5, 0, 247.1, 186.4, 45380.1, 144.9, 4, 43.4, 188.4, 9.9
1, 31/01/2019 10:40:01, 131467, 56.3, 71.7, 16.2, 1336.3, 358.9, 70.5, 1.4, 0, 312, 183.6, 48877.6, 281.7, 3.7, 43.4, 162.2, 9.9
1, 31/01/2019 11:00:01, 131468, 46.3, 55.8, 13.8, 1448.6, 464.5, 64, 1.2, 0, 192.6, 142.8, 45495.9, 257.1, 3.4, 64.1, 171.1, 11.5
1, 31/01/2019 11:20:00, 131469, 46.5, 51.8, 13.3, 234.9, 345.8, 68.4, 1.2, 0, 177.9, 132.5, 45388.3, 185.1, 2.4, 25.3, 179.6, 7.7
