HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 09/12/2018 23:59:28, 127947, 52.9, 51, 10.8, 581, 699.7, 44.8, 0.8, 3.5, 190.6, 130.6, 77087.7, 409.5, 6.7, 129.3, 116, 6.7
1, 10/12/2018 00:19:29, 127948, 51.4, 70.4, 10.4, 12831.4, 629.5, 30.2, 0.8, 11.1, 259.6, 180.2, 69694.5, 334.3, 12.7, 214.6, 109.5, 16.4
1, 10/12/2018 00:39:28, 127949, 56.9, 88.6, 10.2, 2880.4, 640.6, 24.4, 1, 19.1, 347.8, 226.7, 74117.4, 387.1, 16.7, 229.4, 99.8, 7.4
1, 10/12/2018 01:00:28, 127950, 64.3, 84.6, 13, 5568.3, 578.8, 28.3, 1.7, 6.8, 319.3, 216.6, 62058.6, 980.7, 19.6, 266.8, 115.1, 8.6
1, 10/12/2018 01:19:28, 127951, 55.6, 63.6, 13.1, 1812.8, 375, 27.2, 0.9, 4.2, 199.2, 162.8, 62206.9, 777.7, 17, 234.3, 121, 6.9
1, 10/12/2018 01:39:28, 127952, 39, 48.3, 9.6, 1563.4, 293.5, 19.6, 0.7, 0.2, 174.5, 123.7, 47451.3, 868.4, 14, 190.3, 100.2, 5.1
1, 10/12/2018 01:59:28, 127953, 33.3, 40.5, 7.4, 6371.9, 160.9, 30.6, 0.6, 0.1, 152.1, 103.8, 51178.3, 900, 10.5, 160.2, 96.8, 3.8
1, 10/12/2018 02:19:28, 127954, 43.9, 48.5, 10.1, 6848.1, 193, 21.1, 0.7, 0.6, 203.1, 124.2, 74440.4, 826.6, 15.8, 247, 93.4, 5.5
1, 10/12/2018 02:39:27, 127955, 80.1, 82.7, 14.3, 7366.3, 237.4, 16.2, 1.3, 1, 259.2, 211.7, 58299.3, 496.1, 21, 385.2, 78.4, 6
1, 10/12/2018 02:59:28, 127956, 52.6, 61.5, 10, 3458.2, 240.3, 18.6, 0.9, 0.6, 257.7, 157.4, 58357.3, 357.5, 16.6, 296.4, 84.5, 7.2
1, 10/12/2018 03:19:28, 127957, 31, 45.7, 7, 2378.2, 337.6, 19.9, 0.5, 0.9, 154.9, 117, 68669.5, 302.7, 13.3, 231.8, 73.9, 11.8
1, 10/12/2018 03:39:27, 127958, 24.2, 40.1, 6.3, 549.6, 300.2, 24.5, 0.5, 0, 135.4, 102.7, 61389.8, 301.6, 10.9, 198.5, 75.1, 15.1
1, 10/12/2018 03:59:28, 127959, 29.9, 37, 7, 463.8, 540.4, 25.1, 0.6, 0, 137.1, 94.8, 73928.1, 332.1, 9.2, 145.8, 69.9, 4.2
1, 10/12/2018 04:19:28, 127960, 31.7, 72.4, 6.2, 974.3, 720, 17.4, 0.5, 2.7, 352.9, 185.4, 72556.7, 273.6, 11.5, 206.4, 43.4, 3.2
1, 10/12/2018 04:40:27, 127961, 38.2, 50.1, 8.4, 758.1, 280.8, 26.4, 0.6, 0.7, 311, 128.3, 73875.6, 336.6, 8.9, 168.4, 75.4, 5.7
1, 10/12/2018 05:00:28, 127962, 28.9, 34, 7, 431.8, 158, 28.2, 0.6, 0.1, 115.3, 86.9, 39563.2, 271.9, 7.8, 147.3, 84.9, 6.3
