HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 15/12/2018 00:00:02, 128307, 34.8, 45.4, 10.2, 742.8, 260.4, 61.3, 0.8, 0, 196.8, 116.2, 17530.6, 183.4, 5.2, 130.8, 119.3, 9.2
1, 15/12/2018 00:19:03, 128308, 36.6, 61, 10.4, 6165.7, 255.6, 53.3, 0.8, 4.7, 226.9, 156.3, 13834.6, 232.5, 9.4, 159.3, 117.9, 12.4
1, 15/12/2018 00:40:03, 128309, 48, 97.3, 12.6, 2517.9, 215, 36.5, 0.9, 7.9, 355.3, 249, 17589.3, 388.3, 20.5, 261, 91.8, 13.2
1, 15/12/2018 01:00:02, 128310, 52, 93.5, 13.6, 1481.7, 257.9, 41.8, 1, 6, 315.9, 239.3, 18587, 909.4, 16.6, 210.5, 105.1, 20.3
1, 15/12/2018 01:20:02, 128311, 42, 74.4, 11.4, 1246.6, 220.4, 39.7, 0.9, 0.8, 345.6, 190.5, 12958.9, 450.7, 14.2, 152.9, 106.9, 19.7
1, 15/12/2018 01:40:03, 128312, 36.5, 48, 10.8, 1133, 196.1, 43.4, 0.9, 0, 202.9, 122.9, 14370.3, 717, 11.8, 130.8, 128.6, 16.6
1, 15/12/2018 02:00:02, 128313, 31.8, 34.7, 9.6, 772.4, 248.9, 57.6, 0.8, 0, 122.1, 89, 11411, 874.9, 6.5, 83.1, 123, 10.4
1, 15/12/2018 02:20:03, 128314, 23.8, 21.2, 7.7, 639.4, 190.2, 45.8, 0.7, 0, 89.6, 54.3, 11093.4, 719.1, 4.5, 59.3, 99.7, 5.1
1, 15/12/2018 02:40:03, 128315, 17.7, 16.9, 5.9, 1823.4, 111.7, 24.5, 0.5, 0.2, 104.5, 43.2, 13123.4, 306.3, 4.6, 76.7, 51, 3
1, 15/12/2018 03:00:02, 128316, 17.8, 27, 6.2, 240.9, 111.2, 25.6, 0.6, 0, 126.8, 69.1, 11110.6, 191.8, 4.9, 89.2, 51, 7.5
1, 15/12/2018 03:20:02, 128317, 14.5, 26.4, 4.6, 83.4, 195, 39.2, 0.4, 0, 103.3, 67.6, 15505.5, 193.7, 3.9, 58, 59.2, 13.8
1, 15/12/2018 03:40:02, 128318, 21.9, 23.1, 6.8, 71.3, 235.9, 45.8, 0.6, 0, 77, 59, 17017.7, 176, 3.1, 53.1, 101.3, 4
1, 15/12/2018 04:00:03, 128319, 22.7, 25.2, 6.9, 49.2, 224.6, 43.2, 0.6, 0, 151.7, 64.6, 16564.5, 3859.3, 3.1, 51.5, 98.7, 3.9
1, 15/12/2018 04:20:02, 128320, 22.7, 34.5, 6.4, 38.6, 388, 34.6, 0.6, 0, 194.4, 88.3, 30569.7, 4869.7, 2.9, 43.8, 72.6, 3
1, 15/12/2018 04:39:02, 128321, 21, 19.4, 5.6, 30.8, 387.9, 31.7, 0.5, 0, 73.3, 49.5, 30549.4, 5839.4, 3.2, 37.1, 79.5, 2.7
1, 15/12/2018 05:00:02, 128322, 18.9, 22.4, 5.5, 31.3, 273, 30.2, 0.5, 0, 127.9, 57.2, 30557.4, 4413.1, 3.2, 37.1, 78.4, 3.6
1, 15/12/2018 05:20:02, 128323, 20.3, 28.2, 6.3, 44.3, 191.8, 39, 0.6, 0, 133.7, 72.3, 30542.1, 2882.2, 3.2, 37.1, 85.1, 3.5
1, 15/12/2018 05:40:02, 128324, 16.1, 19.3, 5.1, 29.8, 156.1, 32.8, 0.5, 0, 135.8, 49.3, 30506.5, 991.2, 3.1, 33.3, 83.8, 3.2
1, 15/12/2018 08:25:01, 128325, 41.9, 78.3, 12.3, 7636.7, 298.5, 53.4, 1, 0, 337, 200.5, 11378.2, 207.1, 2.6, 35.7, 110.6, 10.2
1, 15/12/2018 09:26:01, 128326, 53.4, 69.5, 16.2, 196, 420.8, 77, 1.3, 0, 269.5, 177.9, 11407.7, 175.9, 2.1, 21.3, 137.7, 15.9
1, 15/12/2018 09:41:01, 128327, 55.3, 65.2, 16.7, 512.2, 386.6, 68.8, 1.3, 0.1, 259.8, 166.8, 15596.8, 189.7, 2.6, 39.7, 137.9, 16.3
1, 15/12/2018 10:00:01, 128328, 43.2, 71.8, 13.7, 577.6, 332.6, 62, 1.1, 0, 300.3, 183.8, 10977.5, 177.9, 3.7, 52.5, 126.6, 15.7
1, 15/12/2018 10:20:00, 128329, 45.6, 55.4, 13.8, 312, 387.8, 48.9, 1.1, 0, 196.7, 141.9, 11391.3, 174.9, 3.8, 49.9, 130.3, 17
1, 15/12/2018 10:40:01, 128330, 32.4, 44.6, 10, 1632.5, 178.7, 25.1, 0.9, 0.1, 172.7, 114.1, 10109.6, 245.7, 4, 72.8, 109.4, 19
1, 15/12/2018 11:00:01, 128331, 19.1, 38, 6.9, 73.6, 141.8, 24.4, 0.7, 0, 183.6, 97.4, 9909.7, 176.8, 2.2, 22.2, 107.3, 16
1, 15/12/2018 11:20:01, 128332, 27.9, 31.1, 8.6, 1250.9, 177.5, 29.6, 0.8, 0.1, 133, 79.6, 11308.9, 183.9, 3.3, 49, 155.2, 5.7
1, 15/12/2018 11:40:01, 128333, 26.3, 27.4, 8.2, 272.4, 173.4, 30.8, 0.8, 0, 106.2, 70.2, 10877.2, 167, 3.2, 32.5, 157.1, 5.2
