INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 128483, 21/12/2018 00:00:11, ADW_UNLOAD_GROUP, 1, 1.3, 0, 0, 1, 0.1, 15, 111, 345, 170, 0.3, 493, 178.9
1, 128484, 21/12/2018 00:20:04, ADW_UNLOAD_GROUP, 0.8, 0.9, 0, 0, 0, 0, 3, 24, 308, 122, 0.1, 216.9, 34
1, 128485, 21/12/2018 00:40:15, ADW_UNLOAD_GROUP, 0.9, 1.1, 4, 0, 1, 0, 16, 128, 733, 103, 0.2, 206.2, 208.2
1, 128486, 21/12/2018 01:00:35, ADW_UNLOAD_GROUP, 8.4, 15.5, 1648.5, 2.1, 10, 0.2, 24, 244, 1464, 3300, 5, 4154.2, 7558.5
1, 128487, 21/12/2018 01:20:05, ADW_UNLOAD_GROUP, 2.9, 6.9, 666.7, 2.9, 1, 0, 25, 192, 1165, 1058, 1.1, 1369.7, 1568.5
1, 128488, 21/12/2018 01:40:05, ADW_UNLOAD_GROUP, 2.3, 3.7, 383.7, 0.8, 3, 0.1, 21, 148, 935, 704, 0.6, 649.2, 2378.6
1, 128489, 21/12/2018 02:00:05, ADW_UNLOAD_GROUP, 2.2, 4.4, 438.3, 1.5, 3, 0.1, 10, 75, 423, 673, 0.7, 503.6, 1798.7
1, 128490, 21/12/2018 02:20:14, ADW_UNLOAD_GROUP, 12, 15.8, 5543, 1.7, 2, 0, 35, 336, 1068, 8004, 2.1, 4687.5, 3972.4
1, 128491, 21/12/2018 02:40:02, ADW_UNLOAD_GROUP, 38.3, 43.6, 13928.1, 3.2, 3, 0, 54, 568, 1271, 40147, 2.1, 5190.1, 3734
1, 128492, 21/12/2018 03:00:13, ADW_UNLOAD_GROUP, 33.6, 42.8, 14719.7, 4.3, 6, 0.1, 41, 554, 903, 46857, 4.9, 4789.3, 4948.4
1, 128493, 21/12/2018 03:20:17, ADW_UNLOAD_GROUP, 5, 10.8, 5734.1, 3.2, 0, 0.1, 23, 192, 406, 1277, 2.6, 1401.5, 1522.8
1, 128494, 21/12/2018 03:40:30, ADW_UNLOAD_GROUP, 3.6, 5.1, 7527.4, 0.9, 0, 0, 17, 140, 499, 834, 0.6, 394.1, 2395.4
1, 128495, 21/12/2018 04:00:33, ADW_UNLOAD_GROUP, 1.1, 1.4, 32.8, 0, 1, 0.1, 20, 158, 567, 168, 0.3, 477, 336.1
1, 128496, 21/12/2018 04:20:04, ADW_UNLOAD_GROUP, 0.8, 0.9, 0, 0, 0, 0, 16, 124, 306, 64, 0.1, 142, 90.1
