HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 126579, 20/11/2018 23:59:06, 49.2, 61.8, 15.4, 923.2, 186.1, 42.5, 1.2, 0, 232.2, 158.2, 23250.7, 304, 7.2, 226.8, 113.5, 21.6
1, 126580, 21/11/2018 00:19:05, 41.5, 57.1, 13.9, 960.8, 132.9, 30.1, 1.1, 0, 192, 146.1, 23062.1, 255.1, 7, 225.1, 98.4, 28
1, 126581, 21/11/2018 00:40:06, 30.8, 36.6, 9.4, 548.1, 140.4, 30.8, 0.8, 0, 179.1, 93.6, 31073.8, 318.4, 6.4, 204.3, 114.7, 7.8
1, 126582, 21/11/2018 01:00:05, 40.6, 69, 11.4, 4339.2, 169, 32.1, 0.9, 0, 291.7, 176.7, 24416, 897.6, 12.9, 272.3, 106.1, 10.7
1, 126583, 21/11/2018 01:20:06, 29.8, 42.2, 8.7, 1082.2, 139, 27.4, 0.7, 0, 216.9, 108, 21776.7, 595.4, 8.6, 184.1, 112.7, 6.3
1, 126584, 21/11/2018 01:40:06, 19.5, 23.7, 6.2, 417.5, 61.1, 12.4, 0.6, 0, 92.5, 60.8, 21765.4, 908.6, 8, 172.1, 71.4, 4.5
1, 126585, 21/11/2018 02:00:05, 21.2, 27.2, 6.2, 659.4, 103.9, 20.7, 0.5, 0, 106.1, 69.5, 21793.9, 887.9, 9, 178.8, 54.8, 4.5
1, 126586, 21/11/2018 02:20:06, 30.1, 33, 6.5, 5436.8, 82.4, 16.3, 0.5, 0.1, 186.3, 84.5, 35994.1, 528.7, 11.9, 229.7, 48, 3.4
1, 126587, 21/11/2018 02:40:05, 62.3, 74.1, 11.3, 6196.1, 81, 10.7, 0.8, 0.3, 221.2, 189.6, 40287, 341, 16, 331, 45.4, 7.7
1, 126588, 21/11/2018 03:00:05, 39.6, 56.8, 8.4, 3914.5, 131.3, 15.6, 0.7, 0.2, 327.5, 145.3, 37825, 284.5, 13.5, 281.2, 58.4, 8
1, 126589, 21/11/2018 03:19:05, 25.4, 29.5, 7.1, 962.2, 151.4, 21.7, 0.6, 0, 132.7, 75.4, 21377.7, 272.5, 8.8, 170.7, 57.4, 9
1, 126590, 21/11/2018 03:40:05, 30.5, 61.3, 9.1, 499.6, 157.4, 27.7, 0.8, 0, 313.3, 156.9, 21196.3, 290.7, 7, 156.1, 74.5, 7.9
1, 126591, 21/11/2018 04:00:05, 31, 37.8, 9, 473.6, 226.7, 27.2, 0.8, 0, 158, 96.8, 57360.5, 247.8, 7, 152.6, 80.9, 9
1, 126592, 21/11/2018 04:20:05, 28.4, 50.7, 6.8, 415.3, 468.5, 15.7, 0.6, 0, 313.7, 129.7, 56848.7, 261.9, 7.1, 147.7, 50.2, 5.3
1, 126593, 21/11/2018 04:40:05, 30, 50.9, 6.8, 203.5, 514.6, 25.6, 0.6, 0, 272.7, 130.2, 56488.1, 318.9, 5.5, 116, 67.1, 4.3
1, 126594, 21/11/2018 05:00:05, 16.9, 53.4, 4.2, 113.1, 314.7, 19.3, 0.4, 0, 238.8, 136.8, 55982.7, 250.9, 4.5, 114, 47.3, 16.8
1, 126595, 21/11/2018 05:20:05, 21.2, 31.4, 6.9, 69.9, 197.4, 35.6, 0.6, 0, 151, 80.3, 55790.2, 257.1, 4, 113.1, 89.6, 6.4
1, 126596, 21/11/2018 05:40:05, 18, 19.7, 5.9, 56.6, 157.4, 30.1, 0.6, 0, 93.2, 50.4, 19419.6, 294.1, 3.9, 105.6, 90.1, 3.7
1, 126597, 21/11/2018 05:59:05, 41.2, 65.2, 11, 844.2, 291.2, 43.4, 0.9, 0, 278.2, 166.9, 27704, 277.9, 6.4, 187.2, 88.3, 8.3
1, 126598, 21/11/2018 06:19:05, 35.9, 57.1, 10.6, 815.3, 264.7, 40.4, 0.8, 0, 235, 146.3, 19274, 285.9, 6.5, 183.4, 87.4, 5.9
1, 126599, 21/11/2018 06:40:05, 30.3, 54.2, 8.1, 270.4, 203.6, 30.9, 0.7, 0, 300.2, 138.6, 16190.6, 314, 7.1, 185.1, 81.4, 5.7
1, 126600, 21/11/2018 07:00:05, 35.3, 58.2, 9.4, 77.4, 244.9, 45.2, 0.8, 0, 252.7, 148.9, 14308.4, 244.9, 6.4, 169.4, 109.1, 6.1
1, 126601, 21/11/2018 07:20:04, 41, 49.6, 11.2, 281.9, 288.1, 52.6, 0.9, 0, 232.5, 127.1, 14869.8, 249.5, 6.7, 170.7, 125.3, 6.8
1, 126602, 21/11/2018 07:40:05, 48.5, 52.1, 13.1, 617.8, 343.7, 57.5, 1, 0, 209, 133.5, 15010.2, 316.7, 6, 168.5, 123.9, 6.5
1, 126603, 21/11/2018 08:00:04, 55.5, 79.8, 15.2, 93.4, 374.1, 76.9, 1.2, 0, 306, 204.2, 11379.4, 251, 5.7, 180.4, 162.4, 13.2
1, 126604, 21/11/2018 08:20:04, 57.9, 80.4, 15.4, 16131.1, 385.7, 75.9, 1.2, 0, 300.8, 205.7, 11302.9, 251.5, 5.2, 125.5, 151.3, 15.2
1, 126605, 21/11/2018 08:40:04, 47, 99.5, 12.5, 91.9, 336, 69.1, 1, 0, 392.4, 254.6, 31644.1, 326.3, 4.2, 99.4, 140.8, 13
